file,class,width,height,channels,extension
08_short_06.jpg,Short,2759,2154,3,.jpg
08_short_07.jpg,Short,2759,2154,3,.jpg
08_short_08.jpg,Short,2759,2154,3,.jpg
08_short_09.jpg,Short,2759,2154,3,.jpg
08_short_10.jpg,Short,2759,2154,3,.jpg
09_short_01.jpg,Short,2775,2159,3,.jpg
09_short_02.jpg,Short,2775,2159,3,.jpg
09_short_03.jpg,Short,2775,2159,3,.jpg
09_short_04.jpg,Short,2775,2159,3,.jpg
09_short_05.jpg,Short,2775,2159,3,.jpg
09_short_06.jpg,Short,2775,2159,3,.jpg
09_short_07.jpg,Short,2775,2159,3,.jpg
09_short_08.jpg,Short,2775,2159,3,.jpg
09_short_09.jpg,Short,2775,2159,3,.jpg
09_short_10.jpg,Short,2775,2159,3,.jpg
10_short_01.jpg,Short,2240,2016,3,.jpg
10_short_02.jpg,Short,2240,2016,3,.jpg
10_short_03.jpg,Short,2240,2016,3,.jpg
10_short_04.jpg,Short,2240,2016,3,.jpg
10_short_05.jpg,Short,2240,2016,3,.jpg
11_short_01.jpg,Short,2282,2248,3,.jpg
11_short_02.jpg,Short,2282,2248,3,.jpg
11_short_03.jpg,Short,2282,2248,3,.jpg
11_short_04.jpg,Short,2282,2248,3,.jpg
11_short_05.jpg,Short,2282,2248,3,.jpg
11_short_06.jpg,Short,2282,2248,3,.jpg
11_short_07.jpg,Short,2282,2248,3,.jpg
11_short_08.jpg,Short,2282,2248,3,.jpg
11_short_09.jpg,Short,2282,2248,3,.jpg
11_short_10.jpg,Short,2282,2248,3,.jpg
12_short_01.jpg,Short,2529,2530,3,.jpg
12_short_02.jpg,Short,2529,2530,3,.jpg
12_short_03.jpg,Short,2529,2530,3,.jpg
12_short_04.jpg,Short,2529,2530,3,.jpg
12_short_05.jpg,Short,2529,2530,3,.jpg
12_short_06.jpg,Short,2529,2530,3,.jpg
12_short_07.jpg,Short,2529,2530,3,.jpg
12_short_08.jpg,Short,2529,2530,3,.jpg
12_short_09.jpg,Short,2529,2530,3,.jpg
12_short_10.jpg,Short,2529,2530,3,.jpg
01_spur_01.jpg,Spur,3034,1586,3,.jpg
01_spur_02.jpg,Spur,3034,1586,3,.jpg
01_spur_03.jpg,Spur,3034,1586,3,.jpg
01_spur_04.jpg,Spur,3034,1586,3,.jpg
01_spur_05.jpg,Spur,3034,1586,3,.jpg
01_spur_06.jpg,Spur,3034,1586,3,.jpg
01_spur_07.jpg,Spur,3034,1586,3,.jpg
01_spur_08.jpg,Spur,3034,1586,3,.jpg
01_spur_09.jpg,Spur,3034,1586,3,.jpg
01_spur_10.jpg,Spur,3034,1586,3,.jpg
01_spur_11.jpg,Spur,3034,1586,3,.jpg
01_spur_12.jpg,Spur,3034,1586,3,.jpg
01_spur_13.jpg,Spur,3034,1586,3,.jpg
01_spur_14.jpg,Spur,3034,1586,3,.jpg
01_spur_15.jpg,Spur,3034,1586,3,.jpg
01_spur_16.jpg,Spur,3034,1586,3,.jpg
01_spur_17.jpg,Spur,3034,1586,3,.jpg
01_spur_18.jpg,Spur,3034,1586,3,.jpg
01_spur_19.jpg,Spur,3034,1586,3,.jpg
01_spur_20.jpg,Spur,3034,1586,3,.jpg
04_spur_01.jpg,Spur,3056,2464,3,.jpg
04_spur_02.jpg,Spur,3056,2464,3,.jpg
04_spur_03.jpg,Spur,3056,2464,3,.jpg
04_spur_04.jpg,Spur,3056,2464,3,.jpg
04_spur_05.jpg,Spur,3056,2464,3,.jpg
04_spur_06.jpg,Spur,3056,2464,3,.jpg
04_spur_07.jpg,Spur,3056,2464,3,.jpg
04_spur_08.jpg,Spur,3056,2464,3,.jpg
04_spur_09.jpg,Spur,3056,2464,3,.jpg
04_spur_10.jpg,Spur,3056,2464,3,.jpg
04_spur_11.jpg,Spur,3056,2464,3,.jpg
04_spur_12.jpg,Spur,3056,2464,3,.jpg
04_spur_13.jpg,Spur,3056,2464,3,.jpg
04_spur_14.jpg,Spur,3056,2464,3,.jpg
04_spur_15.jpg,Spur,3056,2464,3,.jpg
04_spur_16.jpg,Spur,3056,2464,3,.jpg
04_spur_17.jpg,Spur,3056,2464,3,.jpg
04_spur_18.jpg,Spur,3056,2464,3,.jpg
04_spur_19.jpg,Spur,3056,2464,3,.jpg
04_spur_20.jpg,Spur,3056,2464,3,.jpg
05_spur_01.jpg,Spur,2544,2156,3,.jpg
05_spur_02.jpg,Spur,2544,2156,3,.jpg
05_spur_03.jpg,Spur,2544,2156,3,.jpg
05_spur_04.jpg,Spur,2544,2156,3,.jpg
05_spur_05.jpg,Spur,2544,2156,3,.jpg
05_spur_06.jpg,Spur,2544,2156,3,.jpg
05_spur_07.jpg,Spur,2544,2156,3,.jpg
05_spur_08.jpg,Spur,2544,2156,3,.jpg
05_spur_09.jpg,Spur,2544,2156,3,.jpg
05_spur_10.jpg,Spur,2544,2156,3,.jpg
06_spur_01.jpg,Spur,2868,2316,3,.jpg
06_spur_02.jpg,Spur,2868,2316,3,.jpg
06_spur_03.jpg,Spur,2868,2316,3,.jpg
06_spur_04.jpg,Spur,2868,2316,3,.jpg
06_spur_05.jpg,Spur,2868,2316,3,.jpg
06_spur_06.jpg,Spur,2868,2316,3,.jpg
06_spur_07.jpg,Spur,2868,2316,3,.jpg
06_spur_08.jpg,Spur,2868,2316,3,.jpg
06_spur_09.jpg,Spur,2868,2316,3,.jpg
06_spur_10.jpg,Spur,2868,2316,3,.jpg
07_spur_01.jpg,Spur,2904,1921,3,.jpg
07_spur_02.jpg,Spur,2904,1921,3,.jpg
07_spur_03.jpg,Spur,2904,1921,3,.jpg
07_spur_04.jpg,Spur,2904,1921,3,.jpg
07_spur_05.jpg,Spur,2904,1921,3,.jpg
07_spur_06.jpg,Spur,2904,1921,3,.jpg
07_spur_07.jpg,Spur,2904,1921,3,.jpg
07_spur_08.jpg,Spur,2904,1921,3,.jpg
07_spur_09.jpg,Spur,2904,1921,3,.jpg
07_spur_10.jpg,Spur,2904,1921,3,.jpg
08_spur_01.jpg,Spur,2759,2154,3,.jpg
08_spur_02.jpg,Spur,2759,2154,3,.jpg
08_spur_03.jpg,Spur,2759,2154,3,.jpg
08_spur_04.jpg,Spur,2759,2154,3,.jpg
08_spur_05.jpg,Spur,2759,2154,3,.jpg
08_spur_06.jpg,Spur,2759,2154,3,.jpg
08_spur_07.jpg,Spur,2759,2154,3,.jpg
08_spur_08.jpg,Spur,2759,2154,3,.jpg
08_spur_09.jpg,Spur,2759,2154,3,.jpg
08_spur_10.jpg,Spur,2759,2154,3,.jpg
09_spur_01.jpg,Spur,2775,2159,3,.jpg
09_spur_02.jpg,Spur,2775,2159,3,.jpg
09_spur_03.jpg,Spur,2775,2159,3,.jpg
09_spur_04.jpg,Spur,2775,2159,3,.jpg
09_spur_05.jpg,Spur,2775,2159,3,.jpg
09_spur_06.jpg,Spur,2775,2159,3,.jpg
09_spur_07.jpg,Spur,2775,2159,3,.jpg
09_spur_08.jpg,Spur,2775,2159,3,.jpg
09_spur_09.jpg,Spur,2775,2159,3,.jpg
09_spur_10.jpg,Spur,2775,2159,3,.jpg
10_spur_01.jpg,Spur,2240,2016,3,.jpg
10_spur_02.jpg,Spur,2240,2016,3,.jpg
10_spur_03.jpg,Spur,2240,2016,3,.jpg
10_spur_04.jpg,Spur,2240,2016,3,.jpg
10_spur_05.jpg,Spur,2240,2016,3,.jpg
11_spur_01.jpg,Spur,2282,2248,3,.jpg
11_spur_02.jpg,Spur,2282,2248,3,.jpg
11_spur_03.jpg,Spur,2282,2248,3,.jpg
11_spur_04.jpg,Spur,2282,2248,3,.jpg
11_spur_05.jpg,Spur,2282,2248,3,.jpg
11_spur_06.jpg,Spur,2282,2248,3,.jpg
11_spur_07.jpg,Spur,2282,2248,3,.jpg
11_spur_08.jpg,Spur,2282,2248,3,.jpg
11_spur_09.jpg,Spur,2282,2248,3,.jpg
11_spur_10.jpg,Spur,2282,2248,3,.jpg
12_spur_01.jpg,Spur,2529,2530,3,.jpg
12_spur_02.jpg,Spur,2529,2530,3,.jpg
12_spur_03.jpg,Spur,2529,2530,3,.jpg
12_spur_04.jpg,Spur,2529,2530,3,.jpg
12_spur_05.jpg,Spur,2529,2530,3,.jpg
12_spur_06.jpg,Spur,2529,2530,3,.jpg
12_spur_07.jpg,Spur,2529,2530,3,.jpg
12_spur_08.jpg,Spur,2529,2530,3,.jpg
12_spur_09.jpg,Spur,2529,2530,3,.jpg
12_spur_10.jpg,Spur,2529,2530,3,.jpg
01_spurious_copper_01.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_02.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_03.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_04.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_05.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_06.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_07.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_08.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_09.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_10.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_11.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_12.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_13.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_14.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_15.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_16.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_17.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_18.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_19.jpg,Spurious_copper,3034,1586,3,.jpg
01_spurious_copper_20.jpg,Spurious_copper,3034,1586,3,.jpg
04_spurious_copper_01.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_02.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_03.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_04.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_05.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_06.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_07.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_08.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_09.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_10.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_11.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_12.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_13.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_14.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_15.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_16.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_17.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_18.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_19.jpg,Spurious_copper,3056,2464,3,.jpg
04_spurious_copper_20.jpg,Spurious_copper,3056,2464,3,.jpg
05_spurious_copper_01.jpg,Spurious_copper,2544,2156,3,.jpg
05_spurious_copper_02.jpg,Spurious_copper,2544,2156,3,.jpg
05_spurious_copper_03.jpg,Spurious_copper,2544,2156,3,.jpg
05_spurious_copper_04.jpg,Spurious_copper,2544,2156,3,.jpg
05_spurious_copper_05.jpg,Spurious_copper,2544,2156,3,.jpg
05_spurious_copper_06.jpg,Spurious_copper,2544,2156,3,.jpg
05_spurious_copper_07.jpg,Spurious_copper,2544,2156,3,.jpg
05_spurious_copper_08.jpg,Spurious_copper,2544,2156,3,.jpg
05_spurious_copper_09.jpg,Spurious_copper,2544,2156,3,.jpg
05_spurious_copper_10.jpg,Spurious_copper,2544,2156,3,.jpg
06_spurious_copper_01.jpg,Spurious_copper,2868,2316,3,.jpg
06_spurious_copper_02.jpg,Spurious_copper,2868,2316,3,.jpg
06_spurious_copper_03.jpg,Spurious_copper,2868,2316,3,.jpg
06_spurious_copper_04.jpg,Spurious_copper,2868,2316,3,.jpg
06_spurious_copper_05.jpg,Spurious_copper,2868,2316,3,.jpg
06_spurious_copper_06.jpg,Spurious_copper,2868,2316,3,.jpg
06_spurious_copper_07.jpg,Spurious_copper,2868,2316,3,.jpg
06_spurious_copper_08.jpg,Spurious_copper,2868,2316,3,.jpg
06_spurious_copper_09.jpg,Spurious_copper,2868,2316,3,.jpg
06_spurious_copper_10.jpg,Spurious_copper,2868,2316,3,.jpg
07_spurious_copper_01.jpg,Spurious_copper,2904,1921,3,.jpg
07_spurious_copper_02.jpg,Spurious_copper,2904,1921,3,.jpg
07_spurious_copper_03.jpg,Spurious_copper,2904,1921,3,.jpg
07_spurious_copper_04.jpg,Spurious_copper,2904,1921,3,.jpg
07_spurious_copper_05.jpg,Spurious_copper,2904,1921,3,.jpg
07_spurious_copper_06.jpg,Spurious_copper,2904,1921,3,.jpg
07_spurious_copper_07.jpg,Spurious_copper,2904,1921,3,.jpg
07_spurious_copper_08.jpg,Spurious_copper,2904,1921,3,.jpg
07_spurious_copper_09.jpg,Spurious_copper,2904,1921,3,.jpg
07_spurious_copper_10.jpg,Spurious_copper,2904,1921,3,.jpg
08_spurious_copper_01.jpg,Spurious_copper,2759,2154,3,.jpg
08_spurious_copper_02.jpg,Spurious_copper,2759,2154,3,.jpg
08_spurious_copper_03.jpg,Spurious_copper,2759,2154,3,.jpg
08_spurious_copper_04.jpg,Spurious_copper,2759,2154,3,.jpg
08_spurious_copper_05.jpg,Spurious_copper,2759,2154,3,.jpg
08_spurious_copper_06.jpg,Spurious_copper,2759,2154,3,.jpg
08_spurious_copper_07.jpg,Spurious_copper,2759,2154,3,.jpg
08_spurious_copper_08.jpg,Spurious_copper,2759,2154,3,.jpg
08_spurious_copper_09.jpg,Spurious_copper,2759,2154,3,.jpg
08_spurious_copper_10.jpg,Spurious_copper,2759,2154,3,.jpg
09_spurious_copper_01.jpg,Spurious_copper,2775,2159,3,.jpg
09_spurious_copper_02.jpg,Spurious_copper,2775,2159,3,.jpg
09_spurious_copper_03.jpg,Spurious_copper,2775,2159,3,.jpg
09_spurious_copper_04.jpg,Spurious_copper,2775,2159,3,.jpg
09_spurious_copper_05.jpg,Spurious_copper,2775,2159,3,.jpg
09_spurious_copper_06.jpg,Spurious_copper,2775,2159,3,.jpg
09_spurious_copper_07.jpg,Spurious_copper,2775,2159,3,.jpg
09_spurious_copper_08.jpg,Spurious_copper,2775,2159,3,.jpg
09_spurious_copper_09.jpg,Spurious_copper,2775,2159,3,.jpg
09_spurious_copper_10.jpg,Spurious_copper,2775,2159,3,.jpg
10_spurious_copper_01.jpg,Spurious_copper,2240,2016,3,.jpg
10_spurious_copper_02.jpg,Spurious_copper,2240,2016,3,.jpg
10_spurious_copper_03.jpg,Spurious_copper,2240,2016,3,.jpg
10_spurious_copper_04.jpg,Spurious_copper,2240,2016,3,.jpg
10_spurious_copper_05.jpg,Spurious_copper,2240,2016,3,.jpg
10_spurious_copper_06.jpg,Spurious_copper,2240,2016,3,.jpg
11_spurious_copper_01.jpg,Spurious_copper,2282,2248,3,.jpg
11_spurious_copper_02.jpg,Spurious_copper,2282,2248,3,.jpg
11_spurious_copper_03.jpg,Spurious_copper,2282,2248,3,.jpg
11_spurious_copper_04.jpg,Spurious_copper,2282,2248,3,.jpg
11_spurious_copper_05.jpg,Spurious_copper,2282,2248,3,.jpg
11_spurious_copper_06.jpg,Spurious_copper,2282,2248,3,.jpg
11_spurious_copper_07.jpg,Spurious_copper,2282,2248,3,.jpg
11_spurious_copper_08.jpg,Spurious_copper,2282,2248,3,.jpg
11_spurious_copper_09.jpg,Spurious_copper,2282,2248,3,.jpg
11_spurious_copper_10.jpg,Spurious_copper,2282,2248,3,.jpg
12_spurious_copper_01.jpg,Spurious_copper,2529,2530,3,.jpg
12_spurious_copper_02.jpg,Spurious_copper,2529,2530,3,.jpg
12_spurious_copper_03.jpg,Spurious_copper,2529,2530,3,.jpg
12_spurious_copper_04.jpg,Spurious_copper,2529,2530,3,.jpg
12_spurious_copper_05.jpg,Spurious_copper,2529,2530,3,.jpg
12_spurious_copper_06.jpg,Spurious_copper,2529,2530,3,.jpg
12_spurious_copper_07.jpg,Spurious_copper,2529,2530,3,.jpg
12_spurious_copper_08.jpg,Spurious_copper,2529,2530,3,.jpg
12_spurious_copper_09.jpg,Spurious_copper,2529,2530,3,.jpg
12_spurious_copper_10.jpg,Spurious_copper,2529,2530,3,.jpg
